-44.44444444444444, 15.703703703703695
-43.49206349206349, 15.1111111111111
-42.53968253968254, 14.370370370370381
-41.58730158730158, 13.777777777777771
-40.31746031746031, 13.185185185185176
-39.68253968253968, 12.592592592592595
-38.73015873015873, 12
-37.77777777777777, 11.407407407407405
-36.825396825396815, 10.666666666666671
-35.55555555555556, 9.925925925925924
-34.285714285714285, 9.333333333333329
-33.33333333333333, 8.740740740740748
-32.06349206349206, 8.29629629629629
-30.79365079365079, 7.851851851851862
-29.682539682539677, 7.333333333333314
-28.253968253968246, 6.740740740740733
-26.66666666666667, 6.2222222222222285
-25.3968253968254, 5.629629629629619
-24.444444444444443, 5.1851851851851904
-23.492063492063494, 4.592592592592595
-22.539682539682538, 4.148148148148152
-21.58730158730159, 3.7037037037036953
-20.634920634920633, 3.1111111111111
-19.36507936507936, 2.3703703703703667
-18.095238095238102, 1.7777777777777715
-16.825396825396822, 1.0370370370370239
-15.555555555555557, 0.2962962962962905
-14.285714285714278, -0.3703703703703809
-12.698412698412696, -0.8888888888888999
-11.42857142857143, -1.481481481481481
-9.841269841269849, -2.074074074074076
-8.571428571428584, -2.5185185185185333
-7.301587301587304, -2.962962962962962
-6.031746031746039, -3.5555555555555713
-4.444444444444443, -4.074074074074076
-2.857142857142861, -4.592592592592595
-1.2698412698412653, -5.1851851851851904
0.31746031746031633, -5.629629629629633
2.2222222222222285, -6.222222222222214
3.80952380952381, -6.666666666666671
5.396825396825406, -7.111111111111114
6.984126984126988, -7.555555555555557
8.8888888888889, -8.074074074074076
10.793650793650784, -8.592592592592595
12.063492063492049, -9.037037037037052
13.650793650793645, -9.481481481481481
15.238095238095227, -10.000000000000014
16.825396825396822, -10.518518518518519
18.73015873015872, -11.111111111111114
20.317460317460316, -11.70370370370371
21.904761904761898, -12.296296296296305
23.80952380952381, -12.962962962962962
25.396825396825392, -13.777777777777786
26.66666666666667, -14.370370370370367
28.253968253968253, -15.111111111111114
29.84126984126985, -15.851851851851862
31.1111111111111, -16.444444444444443
32.380952380952365, -17.037037037037038
33.650793650793645, -17.777777777777786
35.23809523809523, -18.37037037037038
37.460317460317455, -18.22222222222223
39.68253968253967, -17.925925925925924
41.58730158730158, -17.925925925925924
43.96825396825396, -17.629629629629633
