-43.80952380952381, 4.2962962962962905
-41.9047619047619, 4.592592592592595
-39.99999999999999, 4.740740740740733
-38.09523809523809, 4.888888888888886
-35.87301587301587, 5.037037037037038
-33.96825396825397, 5.259259259259252
-32.06349206349206, 5.333333333333329
-30.476190476190474, 5.481481481481481
-28.888888888888886, 5.555555555555557
-27.301587301587297, 5.629629629629619
-26.031746031746025, 5.7777777777777715
-24.76190476190476, 6.074074074074076
-23.492063492063494, 5.629629629629619
-22.22222222222222, 5.1851851851851904
-20.634920634920633, 4.592592592592595
-19.047619047619044, 4.148148148148152
-17.460317460317455, 3.7037037037036953
-16.19047619047619, 3.2592592592592666
-14.603174603174608, 2.8148148148148096
-13.333333333333329, 2.3703703703703667
-11.746031746031747, 2.074074074074062
-10.476190476190467, 1.7777777777777715
-8.8888888888889, 1.481481481481481
-7.460317460317455, 1.1111111111111
-6.031746031746039, 0.7407407407407334
-4.444444444444443, 0.44444444444444287
-2.539682539682545, 0.2962962962962905
-0.952380952380949, 0.2962962962962905
0.6349206349206327, 0.14814814814813815
2.539682539682545, 0
4.1269841269841265, -0.14814814814815236
5.714285714285722, 0
7.61904761904762, 0
9.206349206349216, 0
10.793650793650784, 0.14814814814813815
12.698412698412696, 0.14814814814813815
14.603174603174594, 0.2962962962962905
16.19047619047619, -0.14814814814815236
17.14285714285714, -0.7407407407407476
18.095238095238088, -1.3333333333333286
19.365079365079367, -1.7777777777777857
20.317460317460316, -2.5185185185185333
21.269841269841265, -3.1111111111111143
22.38095238095238, -3.6296296296296333
23.492063492063494, -4.148148148148152
24.444444444444443, -4.740740740740748
26.03174603174604, -5.1851851851851904
27.61904761904762, -5.333333333333343
29.206349206349188, -5.777777777777786
30.793650793650784, -6.222222222222214
32.69841269841268, -6.518518518518519
34.28571428571428, -6.962962962962962
36.190476190476176, -6.962962962962962
38.412698412698404, -6.962962962962962
40, -7.111111111111114
41.9047619047619, -7.111111111111114
43.80952380952381, -7.111111111111114
