-44.45328031809143, -2.9139072847682144
-43.18091451292244, -2.9139072847682144
-41.90854870775348, -2.9139072847682144
-40.636182902584494, -2.9139072847682144
-39.36381709741548, -2.9139072847682144
-37.77335984095427, -2.9139072847682144
-36.50099403578528, -2.9139072847682144
-35.228628230616266, -2.9139072847682144
-33.956262425447306, -2.516556291390742
-32.68389662027832, -2.11920529801327
-31.41153081510933, -1.7218543046357695
-29.662027833001957, -1.2251655629139293
-27.91252485089464, -0.6291390728476927
-26.322067594433378, -0.33112582781458855
-24.731610337972143, 0.06622516556291203
-23.141153081510936, 0.2649006622516481
-21.5506958250497, 0.2649006622516481
-19.960238568588466, 0.2649006622516481
-18.369781312127202, 0.2649006622516481
-16.779324055665995, 0.4635761589403842
-15.18886679920476, 0.4635761589403842
-13.598409542743525, 0.4635761589403842
-11.689860834990043, 0.4635761589403842
-10.099403578528808, 0.4635761589403842
-8.508946322067573, 0.4635761589403842
-6.918489065606366, 0.4635761589403842
-5.328031809145131, 0.4635761589403842
-3.7375745526838955, 0.16556291390725164
-1.8290258449304133, -0.13245033112585247
0.07952286282306886, -0.5298013245033246
1.988071570576551, -1.1258278145695328
3.896620278330033, -1.5231788079470334
5.805168986083487, -1.5231788079470334
7.3956262425447505, -0.9271523178808252
8.986083499005986, -0.33112582781458855
10.576540755467192, 0.2649006622516481
12.166998011928428, 0.8609271523178563
13.757455268389663, 1.456953642384093
15.666003976143145, 1.8543046357615651
17.5745526838966, 2.2516556291390657
19.165009940357862, 2.4503311258278018
20.755467196819097, 2.649006622516538
22.66401590457255, 3.04635761589401
24.254473161033815, 3.4437086092715106
26.16302186878727, 3.4437086092715106
28.07157057654075, 3.2450331125827745
29.662027833001986, 3.145695364238378
31.57057654075544, 3.04635761589401
33.79721669980117, 2.947019867549642
35.70576540755465, 2.8476821192053023
37.61431411530816, 2.649006622516538
39.522862823061615, 2.649006622516538
41.4314115308151, 2.4503311258278018
43.33996023856861, 2.4503311258278018
44.930417495029815, 2.4503311258278018
